theta,q,u
-0.0025155124699835956,0.022871629167992603,-0.008691952560828371
-0.0022867961783036694,0.02080998768629738,-0.007912400255171087
-0.0020786963014406954,0.016521199431483134,-0.00575532705600849
-0.001913484307125864,0.017317124588182384,-0.006563306138657703
-0.0017403130612440403,0.01250342007624395,-0.00402142592325829
-0.0016152788604816008,0.011607893550183027,-0.0037341784091466145
-0.0014991999249797706,0.009005068496952135,-0.0024046412482117397
-0.0014091492400102493,0.007419399346921867,-0.0016333411281326217
-0.0013349552465410305,0.008436868960341973,-0.0023922108831231225
-0.0012505865569376108,0.009051532557170786,-0.00292974642042725
-0.001160071231365903,0.009010737869038957,-0.0030863002586915683
-0.0010699638526755133,0.012823186413160652,-0.005553984142545364
-0.0009417319885439068,0.012234190173351388,-0.005457050126923019
-0.0008193900868103929,0.011411343350264001,-0.005208025836537615
-0.0007052766533077529,0.013500342471286625,-0.006689652176156469
-0.0005702732285948866,0.013481864079572744,-0.006948571990553872
-0.0004354545877991591,0.01533844279243981,-0.008332156499865568
-0.00028207015987476104,0.01376412729895312,-0.007694336059622349
-0.00014442888688522983,0.011484396996033484,-0.0066017804238496305
-2.9584916924894986e-05,0.013181244565532083,-0.00784957690546946
0.00010222752873042585,0.008856984355649928,-0.005518645670850808
0.00019079737228692512,0.0071684698658233004,-0.0046826766640678304
0.00026248207094515814,0.01035255794209953,-0.006736498907150034
0.00036600765036615346,0.008232170181355287,-0.0056713174095454795
0.0004483293521797063,0.006105373489416248,-0.004559882798009162
0.0005093830870738688,0.0036485650578572957,-0.0032079052088621147
0.0005458687376524418,0.0020716291223703163,-0.0023347149487270734
0.000566585028876145,0.0025244553398856948,-0.002647843261683707
0.0005918295822750019,0.000522433201611112,-0.0014971190855166709
0.0005970539142911129,0.0005727152730130052,-0.001537736992390029
0.000602781067021243,-0.0012886149851930972,-0.00043239314292662766
0.0005898949171693121,0.000771136408824688,-0.001642471679633437
0.0005976062812575589,-0.00238532753929085,0.00023598396105939216
0.0005737530058646504,-0.005478989608219471,0.0021398877532023816
0.0005189631097824557,-0.006068053183444899,0.002602905690502028
0.0004582825779480067,-0.00425149448212384,0.0016343315333782905
0.0004157676331267683,-0.00348849792641772,0.0012615634895970953
0.0003808826538625911,-0.006742195768138691,0.0032835521531580317
0.0003134606961812042,-0.0023605104574350036,0.0007893848820985937
0.00028985559160685416,-0.001397340281389734,0.000258692985620132
0.0002758821887929568,-0.001705996113901473,0.0004718332907549701
0.0002588222276539421,0.001387815141768115,-0.0013503335403687532
0.0002727003790716233,0.0011822749197585114,-0.0012547657099983534
0.0002845231282692084,0.0031625989564699267,-0.0024666056304203728
0.00031614911783390767,0.003422945777909007,-0.0026860657024132197
0.00035037857561299774,0.001527421418517677,-0.0016172100023366016
0.0003656527897981745,0.00039992153604981816,-0.0009712585012262399
0.0003696520051586727,-0.00121601372811913,-9.695773445867351e-06
0.0003574918678774814,0.002034199591189425,-0.0019355034904686179
0.00037783386378937564,0.0029401750647785273,-0.0025197727664458677
0.0004072356144371609,0.0034000300323457394,-0.002854489248281766
0.00044123591476061833,0.0026781160938241792,-0.0024893414858157444
0.0004680170756988601,0.003688681013189682,-0.0031492427593115295
0.000504903885830757,0.005443136530047101,-0.004275689689689775
0.000559335251131228,0.008073269637176238,-0.005962632284568199
0.0006400679475029904,0.007567637436795027,-0.005820718357082997
0.0007157443218709406,0.008677099058824465,-0.006637748079036561
0.0008025153124591853,0.006878483417622202,-0.0057321206754916915
0.0008713001466354074,0.005096225241720335,-0.004800335438303016
0.0009222623990526107,0.004484357300153644,-0.004535139178197407
0.0009671059720541471,0.008450920623687384,-0.007004764318320724
0.001051615178291021,0.003448435119635965,-0.0041722914283636205
0.0010860995294873807,0.002787608063034346,-0.003844763896795369
0.001113975610117724,-0.0015327647071663206,-0.0013082923959356558
0.0010986479630460608,-0.001985707006536387,-0.0010058717221702893
0.0010787908929806968,-0.0004162098765027654,-0.0019078558600597343
0.0010746287942156691,-0.0023833699790289133,-0.0007192356010139905
0.00105079509442538,-0.005400284206590396,0.0011385803351034772
0.000996792252359476,-0.0022940171694180752,-0.0006171742030681069
0.0009738520806652953,-0.005199340093900056,0.001171899895009443
0.0009218586797262947,-0.009140215624114347,0.003640412015016019
0.0008304565234851512,-0.009219495154105709,0.0038707840454931227
0.0007382615719440941,-0.008373499432913658,0.003547576515860006
0.0006545265776149575,-0.006425988953996303,0.0025465402171678665
0.0005902666880749944,-0.009659018521398584,0.004614877736689162
0.0004936765028610086,-0.004078840849765454,0.0014599515041372553
0.000452888094363354,-0.005266190065939757,0.002253937850837146
0.00040022619370395647,-0.003950079774794359,0.0015695954774687024
0.0003607253959560129,-0.0027301630337133957,0.0009166470283160117
0.0003334237656188789,-0.004522459395753685,0.0020466281062144535
0.00028819917166134204,-0.00704626417281705,0.003651360160367546
0.00021773652993317154,-0.006046254499227823,0.0031922796396703507
0.00015727398494089331,-0.007800057052317996,0.004365486261509011
7.927341441771335e-05,-0.007539730261384449,0.004365291327995243
3.876111803868845e-06,-0.009841306483508184,0.005897031666497172
-9.4536953031213e-05,-0.012066685923185789,0.0074290854599738994
-0.0002152038122630709,-0.012327902189969799,0.00782714893850802
-0.0003384828341627689,-0.009097967957549231,0.0061357464428550765
-0.0004294625137382612,-0.007569509155252062,0.00540063052062776
-0.0005051576052907818,-0.007404048605417087,0.005452744373831816
-0.0005791980913449527,-0.0076415879955086165,0.005743348979995075
-0.0006556139713000389,-0.007669628131786155,0.005913004821671771
-0.0007323102526179005,-0.006294890799738309,0.005241554985078786
-0.0007952591606152835,-0.010400185906764113,0.007830629865289034
-0.0008992610196829247,-0.0071276320320450386,0.006075101258592872
-0.0009705373400033751,-0.006741466466292407,0.0059859545597821945
-0.0010379520046662992,-0.009383974412792978,0.007706288657008386
-0.001131791748794229,-0.003828386452537689,0.004560615369111071
-0.0011700756133196058,-0.003316060152409388,0.004329787318084845
-0.0012032362148436998,-0.0002455525790194895,0.0025538039770990934
-0.0012056917406338948,0.0027242729640999724,0.0007768197028078061
-0.001178449010992895,-0.0005508360290845762,0.002687399639436536
-0.0011839573712837408,-0.006232906641389872,0.006107658727401405
-0.0012462864376976395,-0.0050983137272071965,0.005551561111719597
-0.0012972695749697116,-0.006125628373481547,0.006269916174028351
-0.001358525858704527,-0.004500407790358681,0.005417296391624263
-0.0014035299366081137,-0.0044926328866874594,0.005502639605228702
-0.0014484562654749882,-0.0047709618266115585,0.005759489626916912
-0.0014961658837411038,-0.0025187551309989327,0.004503584846081567
-0.001521353435051093,-0.002969268545295224,0.00482426799727932
-0.0015510461205040453,-0.006826543309184922,0.007198018226519044
-0.0016193115535958944,-0.004912517502362063,0.006186133608609027
-0.0016684367286195151,-0.003524929912134286,0.005451831404519602
-0.001703686027740858,-0.00040234875874816355,0.0036487813107306142
-0.0017077095153283396,0.0002559475264912466,0.003261850514761931
-0.001705150040063427,0.0020222701321832514,0.0021969380008169037
-0.0016849273387415946,0.001959277932618735,0.0021942879179119483
-0.0016653345594154073,0.0006872121976872082,0.0029183418002184896
-0.0016584624374385351,0.0003307286108315302,0.0031184877083781522
-0.0016551551513302198,0.0008329032897753104,0.0028105683287952534
-0.0016468261184324666,0.00021467215491841518,0.003164848943913884
-0.0016446793968832826,0.004576261790246098,0.0005436017196189065
-0.0015989167789808216,0.004914310179099851,0.00024924745050173246
-0.001549773677189823,0.007502502771771046,-0.001401954308682981
-0.0014747486494721125,0.005052021853613404,-8.171581322381728e-05
-0.0014242284309359783,0.0036623575820876712,0.0006510423126193541
-0.0013876048551151017,0.0026857871802666656,0.0011637374020702041
-0.001360746983312435,0.004125925394411827,0.0002459387299777742
-0.0013194877293683169,0.006944234777144386,-0.001527565407549998
-0.001250045381596873,0.006550609951570881,-0.0014302752077487825
-0.0011845392820811643,0.007306687391585981,-0.0020149338707892597
-0.0011114724081653046,0.009208209214449595,-0.003301980712339148
-0.0010193903160208087,0.008225162179821506,-0.002896316675851286
-0.0009371386942225936,0.009506465025648943,-0.003829601626944179
-0.0008420740439661041,0.009604194206046926,-0.004078368435695947
-0.0007460321019056349,0.009175341583876123,-0.004013140746514404
-0.0006542786860668737,0.007343492914521325,-0.003097538376579047
-0.0005808437569216604,0.005185620386940908,-0.001949684718321224
0.06529362050840166,-0.2414052869138346,0.014255931131497424
0.06287956763926332,-0.24359640366951532,0.020398706923182547
0.06044360360256817,-0.2423344812736078,0.02451348155902834
0.05802025878983209,-0.24739977542919211,0.03239934767785109
0.05554626103554017,-0.2464553745096927,0.03678070263473529
0.05308170729044324,-0.24253503831969644,0.039357608410931375
0.05065635690724627,-0.23557059259571517,0.040029641742936564
0.04830065098128912,-0.23165253964495083,0.042390221824392255
0.04598412558483961,-0.22648854119221493,0.04392487354564972
0.04371924017291746,-0.2228130055127059,0.046249322961788616
0.0414911101177904,-0.2126047278645837,0.04458061648316941
0.039365062839144566,-0.2106508167410136,0.047660364366319014
0.03725855467173443,-0.2004712464437967,0.045765638522809154
0.035253842207296465,-0.19297815772648774,0.045279210221299715
0.033324060630031585,-0.1822724350187898,0.04271533975121071
0.03150133627984369,-0.17446167823279468,0.041674334379989436
0.02975671949751574,-0.16777006343243,0.04114859906442652
0.028079018863191443,-0.15928088045626057,0.03941049054737345
0.026486210058628838,-0.1536566649978229,0.03922157888143606
0.024949643408650607,-0.14761905619798962,0.03867214690149255
0.02347345284667071,-0.13934300222572574,0.036658895642094014
0.022080022824413455,-0.1311184645661021,0.034511033090834344
0.020768838178752434,-0.12364162510159686,0.032647298703453245
0.019532421927736465,-0.11793702317810525,0.031697370051390214
0.018353051695955414,-0.11117434422182132,0.029998503141181965
0.0172413082537372,-0.10905410478611739,0.030949846364196024
0.016150767205876028,-0.10360830513015176,0.029863448666339
0.015114684154574511,-0.09804853131137956,0.028599750477678706
0.014134198841460716,-0.09094402412543387,0.026298016792338886
0.013224758600206377,-0.08706258024624396,0.025788030947333618
0.012354132797743937,-0.08248504405216561,0.02478276083581149
0.011529282357222281,-0.07519472200850844,0.022058268490660497
0.010777335137137196,-0.07188034926708155,0.02157353928597453
0.01005853164446638,-0.06766699857465822,0.02048313585586217
0.009381861658719797,-0.06322784877498333,0.0191729859475504
0.008749583170969964,-0.05906923535375315,0.017942374870311962
0.008158890817432433,-0.05554783269960394,0.017010917984897497
0.007603412490436393,-0.0545212874856039,0.017505947510489554
0.007058199615580354,-0.04995172074141442,0.015854633213687942
0.00655868240816621,-0.045469999913522845,0.014164635131781287
0.006103982409030981,-0.04387275941555368,0.014115690831270246
0.005665254814875444,-0.03812088706381362,0.011542022608537284
0.0052840459442373075,-0.03617420266644399,0.011136429711391779
0.004922303917572868,-0.02924125547386799,0.007700145449175057
0.004629891362834188,-0.028709613082408943,0.007965985123776989
0.004342795232010099,-0.028490537073197014,0.00840873177989801
0.004057889861278128,-0.026716155748419318,0.007913913726495332
0.003790728303793935,-0.02516436907590585,0.0075171648379556396
0.0035390846130348764,-0.025173060672295914,0.008025667177307794
0.0032873540063119173,-0.02820411898408679,0.01034776337782824
0.003005312816471049,-0.02892049773527887,0.011341673008225221
0.0027161078391182607,-0.03139850454157806,0.013406887046710314
0.00240212279370248,-0.028800232688315653,0.012475894025584432
0.0021141204668193234,-0.02682707380725834,0.011868003350716357
0.00184584972874674,-0.026186752197358054,0.01202035186092135
0.0015839822067731594,-0.026052247013415564,0.012463383794503019
0.0013234597366390038,-0.021338562655255223,0.010156218119875125
0.0011100741100864516,-0.020753506638973854,0.010231955763211408
0.0009025390436967131,-0.017233903745148,0.008535264159695374
0.000730200006245233,-0.011837640110323788,0.005642184053703807
0.0006118236051419952,-0.011861553755013505,0.005893285042724112
0.0004932080675918601,-0.00998975386223748,0.005007436182158767
0.0003933105289694853,-0.009435495925847024,0.004874676497569243
0.00029895556971101507,-0.008326750409718597,0.004398139106409128
0.0002156880656138291,-0.004956304236237776,0.002542406410515007
0.00016612502325145134,-0.0002533173059909421,-0.00018025966290833743
0.0001635918501915419,-0.002248966248857263,0.0010221960489312741
0.0001411021877029693,-0.0011108630479019729,0.0003843134533352451
0.00012999355722394956,-0.0019012698578768955,0.0008807748002782381
0.0001109808586451806,-0.0013000803800254051,0.0005580865107248818
9.798005484492655e-05,-0.001076981562000034,0.00045022882751016727
8.721023922492622e-05,-0.00103626241465386,0.0004473369703424635
7.684761507838761e-05,0.002586036325585948,-0.001705317025508344
0.00010270797833424709,0.0013787478516628085,-0.0010326646676661793
0.00011649545685087518,0.0015423690434512606,-0.0011584123397725067
0.00013191914728538778,-0.0006810246659634054,0.00014477650500726766
0.0001251089006257537,0.0009870631723205938,-0.0008424557046438636
0.00013497953234895964,-0.0004169049527916397,-1.9816093022935466e-05
0.00013081048282104324,-0.0015257117808409216,0.0006538061028624664
0.00011555336501263402,0.0009916205847754604,-0.0008260790808905442
0.00012546957086038862,-0.002434599141397956,0.0012098203431179962
0.00010112357944640907,-0.0011028208318614031,0.00045944534022402376
9.009537112779504e-05,-0.00040683860522053035,6.391242087672812e-05
8.602698507558974e-05,0.001567694831513232,-0.0011126708690591186
0.00010170393339072205,0.0011205776487491618,-0.0008757544560309412
0.00011290970987821367,0.002612169757165532,-0.0017931212740557464
0.00013903140744986897,0.0025779193872602062,-0.0018248144472558616
0.00016481060132247103,0.006242092294051767,-0.004074876579076002
0.0002272315242629887,0.0067554227507058895,-0.00450771669894951
0.00029478575177004757,0.005039460035878579,-0.0036132475250672423
0.00034518035212883336,0.002379305492770875,-0.0021179439999201915
0.0003689734070565421,0.0032960696972363867,-0.0027155886324549162
0.000401934104028906,-0.0006352719779174304,-0.0004227050213073538
0.0003955813842497317,5.306988273780125e-05,-0.0008230046981421441
0.0003961120830771097,-0.0030054759847066197,0.0010110614246697522
0.0003660573232300435,-0.00037408202277146394,-0.0005076654327972087
0.00036231650300232887,-0.0028740524784834492,0.0009997984810854116
0.0003335759782174944,-0.004165921908143879,0.0018324011884513383
0.0002919167591360556,-0.0017027871439534094,0.0004378387680999344
0.0002748888876965215,-0.0039499471211114435,0.0018201904972738232
0.00023538941648540705,-0.00466558446739359,0.00232857184746534
0.00018873357181147115,-0.007867942665531433,0.004343298455695917
0.00011005414515615682,-0.006982691931872684,0.003969506868811297
4.022722583742997e-05,-0.0055037175323371735,0.003221776067727444
-1.4809949485941768e-05,-0.0013615127336382626,0.000846527539154841
-2.8425076822324394e-05,-0.00169154542447246,0.0010717774083281249
-4.5340531067048996e-05,0.0020856036089166403,-0.0011606811032158861
-2.4484494977882593e-05,0.0037876342142960963,-0.0022236115386218922
1.3391847165078371e-05,0.002894224611836271,-0.0017633184614319192
4.2334093283441076e-05,0.003961015629434021,-0.002461277564227295
8.19442495777813e-05,0.004548854167589666,-0.002893200999709362
0.00012743279125367794,0.005411153645053953,-0.0035015577695397277
0.00018154432770421748,0.0031435376150229966,-0.002249211224422233
0.00021297970385444746,-0.0015613397301249914,0.0005108444303660998
0.00019736630655319755,0.00021804768983626718,-0.0005255612270081555
0.0001995467834515602,-0.0021477299174437617,0.0008895443835631365
0.0001780694842771226,-0.005896348168825982,0.0031816699327413436
0.00011910600258886278,-0.0029864681156194298,0.0015536688641939324
8.924132143266848e-05,-0.0036201617233837637,0.001993614391164921
5.3039704198830844e-05,-0.004262689172122785,0.002451534094876009
1.0412812477602992e-05,-0.004716565188898858,0.002809113488384109
-3.675283941138559e-05,-0.006287668549350089,0.0038461068084328243
-9.962952490488647e-05,-0.004639043271202567,0.002982685012531313
-0.00014601995761691214,-0.004414504249835797,0.0029407424651353023
-0.0001901650001152701,-0.002745348775237802,0.0020275392653732213
-0.00021761848786764812,-0.0028941729388378217,0.002171740739037989
-0.0002465602172560263,-0.006504420518425289,0.004395772745567226
-0.0003116044224402792,-0.006245549839580077,0.004370538748628604
-0.00037405992083607996,-0.004492609350398653,0.0034436854519113514
-0.0004189860143400665,-0.0006040775219953143,0.0012004185418773216
-0.00042502678956001964,-0.0015614502585026048,0.001786923734221602
-0.0004406412921450457,-0.0007491307078850814,0.0013307610090211401
-0.00044813259922389653,-0.0033855914886280307,0.0029276200916246117
-0.00048198851411017683,-0.0005723973077943348,0.0013074154128969546
-0.00048771248718812015,-0.0005928528286141742,0.0013311366715447449
-0.0004936410154742619,-0.0032191469170467384,0.002918770181176567
-0.0005258324846447292,-0.0011068724568574833,0.0017157884434039483
-0.0005369012092133041,-0.0003504047102087343,0.0012840452445518488
-0.0005404052563153914,2.047948329120437e-05,0.0010685228226560602
-0.0005402004614824794,0.0029432673564638496,-0.0006855594909133509
-0.0005107677879178409,0.0014167061090820695,0.00017151191038644
-0.0004966007268270202,0.0012428584422560392,0.00024748638830041677
-0.00048417214240445975,-0.0008433077064453991,0.001474328908676159
-0.0004926052194689138,-0.0018704532698726655,0.0021074824008614264
-0.0005113097521676404,-0.002477412605387934,0.002509067067568041
-0.0005360838782215197,-0.00031298771953657293,0.0012599603881649833
-0.0005392137554168855,-0.0013637684513415672,0.0018966885816387113
-0.0005528514399303012,0.0015199927127536289,0.00019370725220842515
-0.0005376515128027649,0.0016533601834916511,8.328691551053903e-05
-0.0005211179109678483,0.0021181447678790682,-0.0002286510387917442
-0.0004999364632890577,0.00492618023068141,-0.0019558352118307304
-0.0004506746609822436,0.005431915804738451,-0.002357800160878583
-0.00039635550293485905,0.0048293772983822045,-0.0021049153731596045
-0.000348061729951037,0.005708111305557969,-0.0027287433234327073
-0.0002909806168954573,0.007745506872207351,-0.004065342889533496
-0.00021352554817338377,0.006551305536242397,-0.00350373222539867
-0.00014801249281095978,0.004480707446419409,-0.0023923994822297257
-0.00010320541834676569,0.005709395756044597,-0.0032192266169332262
-4.6111460786319724e-05,0.004085127398739374,-0.0023588535176709852
-5.260186798925985e-06,0.002816868364844579,-0.0016796006453088954
2.2908496849519807e-05,0.0045581456737976995,-0.0027807043979776592
6.848995358749681e-05,0.0029970025114740067,-0.0019351814140593977
9.845997870223688e-05,0.003865263645961386,-0.002516078144981305
0.00013711261516185074,0.003343963716501044,-0.002280603460224328
0.00017055225232686118,0.004007956396205699,-0.002745878342377142
0.00021063181628891816,0.003190877956000055,-0.002335790406177869
0.0002425405958489187,0.005324475487854445,-0.003679766484410504
0.00029578535072746315,0.006142129370339633,-0.0042768483236587055
0.0003572066444308595,0.006784399206867038,-0.004785052812981942
0.00042505063649952984,0.0084893045172835,-0.0059436839833691595
0.0005099436816723648,0.007353394829615867,-0.00543192426111425
0.0005834776299685235,0.005522130845450922,-0.0044802337672076
0.0006386989384230328,0.002250120798464887,-0.0026274703559249976
0.0006612001464076817,0.001438521486616259,-0.0021855131847851187
0.0006755853612738443,0.005263896458604218,-0.004509508597710219
0.0007282243258598865,0.005677480345145895,-0.00486293685880731
0.0007849991293113455,0.0035664140363458477,-0.0037098466804301993
0.000820663269674804,0.001674238766752788,-0.0026458697994012808
0.0008374056573423319,0.0004203156996889516,-0.0019270007344980348
0.0008416088143392214,-0.002111883557549976,-0.0004160874941484573
0.0008204899787637216,-0.005569984693578637,0.001701010858619739
0.0007647901318279353,-0.0023713415718831063,-0.00010677532052600692
0.0007410767161091042,-0.003437572834375342,0.0005803902684069966
0.0007067009877653508,-0.002413063191343011,3.443593927510472e-05
0.0006825703558519207,-0.003166325903281421,0.0005346548302650109
0.0006509070968191065,-0.0025111986136187024,0.00020490497453300844
0.0006257951106829195,-0.002516711054953761,0.0002584364116064177
0.0006006280001333819,-0.001424650062516271,-0.0003464659627570012
0.0005863814995082192,-0.003270799160195405,0.0007897164971008045
0.0005536735079062651,0.0002198741351846483,-0.0012392714969233192
0.0005558722492581116,-0.0035403321806041243,0.0010124548098462516
0.0005204689274520703,-0.0047702238000929455,0.0018211964251516268
0.0004727666894511408,-0.00742836399556815,0.003511485018438608
0.0003984830494954593,-0.008964452952561297,0.0045817056725458594
0.00030883851996984634,-0.010622705595839253,0.0057559463175638585
0.00020261146401145383,-0.012867819346043917,0.0073154686796034415
7.393327055101465e-05,-0.011891245846782432,0.00698688096696743
-4.497918791680967e-05,-0.010772046528286014,0.006553186292805228
-0.00015269965319966982,-0.009640679527827094,0.006089807023095596
-0.0002491064484779408,-0.00774343566740157,0.005144274297396823
-0.12182811330292562,-0.3407023407158808,0.4480776310353797
-0.12523513671008443,-0.2227630123668264,0.38412808084026473
-0.12746276683375268,-0.12133111721810104,0.327724203998366
-0.1286760780059337,-0.03501032586975973,0.27835835153372324
-0.1290261812646313,0.04362072689370808,0.23187992639303776
-0.12858997399569422,0.11374248477576913,0.18893445712592696
-0.12745254914793652,0.1720175578958477,0.15169456355836441
-0.12573237356897804,0.219552504068285,0.1197332446969851
-0.12353684852829519,0.2601397830042462,0.09098982725404267
-0.12093545069825273,0.29217487842324463,0.0665659743425587
-0.11801370191402029,0.3174386147224947,0.04556423499454376
-0.11483931576679535,0.3430251588414871,0.02386353622869844
-0.11140906417838048,0.35876356295999284,0.007559990580765258
-0.10782142854878055,0.3707151741959735,-0.006786247420023012
-0.10411427680682081,0.3786273161130076,-0.01894783605416292
-0.10032800364569074,0.3827970141994569,-0.02902220122829266
-0.09650003350369617,0.3859161488892525,-0.03854962232615916
-0.09264087201480364,0.38415456325875796,-0.04521099392564748
-0.08879932638221606,0.3835147199817325,-0.05251017922460735
-0.08496417918239874,0.3828529719663686,-0.05978342481502366
-0.08113564946273505,0.3748482336936846,-0.06263764129074065
-0.0773871671257982,0.36515543059216643,-0.06431892410370346
-0.07373561281987653,0.35786750964641906,-0.06724928014809836
-0.07015693772341235,0.3517034457159478,-0.07070819198274397
-0.06663990326625287,0.34303508385164133,-0.07254124377847906
-0.06320955242773646,0.32930072012039385,-0.07116132721676338
-0.059916545226532524,0.32186589487845385,-0.07328644647400727
-0.05669788627774799,0.30716021578843034,-0.07090035691756223
-0.053626284119863685,0.296115454006886,-0.07041670416440421
-0.050665129579794826,0.284108273953209,-0.06913470521233572
-0.047824046840262736,0.2738674842311675,-0.06867239685817504
-0.04508537199795106,0.2633350141977171,-0.06783026452272813
-0.04245202185597389,0.2502811681317907,-0.06526465716712664
-0.03994921017465598,0.23667155681329294,-0.0621045137386638
-0.037582494606523055,0.22686427820642605,-0.06095357771080952
-0.03531385182445879,0.21841849557339588,-0.06042339369511994
-0.03312966686872484,0.20846014976068836,-0.05881675611896332
-0.031045065371117953,0.1991743833672048,-0.05741449927808698
-0.029053321537445904,0.18978041720295305,-0.055761607246880014
-0.027155517365416375,0.18311243886702594,-0.05555642858938281
-0.025324392976746116,0.17201222430869936,-0.05255854863172739
-0.023604270733659123,0.16454519164365888,-0.05151857351887708
-0.021958818817222534,0.15521624134131398,-0.04921210717034332
-0.020406656403809394,0.14221268328241524,-0.044514297161830356
-0.01898452957098524,0.1320435889906106,-0.04125709425239588
-0.017664093681079136,0.1168760274016628,-0.0347974290788394
-0.01649533340706251,0.10685311867269093,-0.031121204389489537
-0.0154268022203356,0.10197683650533332,-0.030332497462528786
-0.014407033855282267,0.09806687388648352,-0.03002605662132558
-0.01342636511641743,0.0925069616375055,-0.028651446749668442
-0.012501295500042375,0.0873506526576169,-0.027407800594485394
-0.011627788973466205,0.08033574256012631,-0.024945867589143373
-0.010824431547864942,0.07490380695625015,-0.023293421078020207
-0.01007539347830244,0.06916945814993332,-0.02135088793335511
-0.009383698896803107,0.06569041388456792,-0.02064685053713454
-0.008726794757957427,0.05902306729676562,-0.017960250862144516
-0.008136564084989771,0.05723080409358879,-0.01806535428617373
-0.007564256044053883,0.05518238433984588,-0.017980918515799763
-0.0070124322006554244,0.049385087780421985,-0.015606188266942341
-0.006518581322851205,0.04498374577997858,-0.013953084822284738
-0.006068743865051419,0.04261011692958431,-0.013428582427647745
-0.005642642695755576,0.041085735091921864,-0.013366155663641965
-0.0052317853448363575,0.03503828634274688,-0.010559401115975415
-0.004881402481408888,0.03214116490417627,-0.009521893979687984
-0.004559990832367126,0.03253176464515428,-0.010399077122358316
-0.004234673185915583,0.030195856686508364,-0.00964816764007385
-0.0039327146190505,0.030682923209962912,-0.010544324687876748
-0.0036258853869508703,0.027026958149691208,-0.008964404115912985
-0.003355615805453958,0.025443460884243225,-0.008554844919638017
-0.003101181196611526,0.021050308034059974,-0.006427822427212932
-0.002890678116270926,0.021346291904303767,-0.007026418910040409
-0.0026772151972278883,0.019215077026904837,-0.006174615821687125
-0.0024850644269588397,0.015404760413092052,-0.004272727393937551
-0.002331016822827919,0.01466199696815093,-0.004135164535234719
-0.0021843968531464098,0.014704269540687855,-0.004453768018119892
-0.0020373541577395314,0.011290366752306272,-0.002699511735904701
-0.0019244504902164686,0.011642759435471666,-0.003136754680850063
-0.001808022895861752,0.00902234094209091,-0.0017973587735310424
-0.001717799486440843,0.008872710298828777,-0.00188802720641558
-0.0016290723834525552,0.010645035103691839,-0.003128876295309993
-0.0015226220324156367,0.014126719809155804,-0.0054307878206622095
-0.0013813548343240788,0.009166618908437146,-0.0027372616764141304
-0.0012896886452397074,0.00647805641892436,-0.0013074565608752011
-0.0012249080810504637,0.005196082562998345,-0.0006678333756980799
-0.0011729472554204803,0.004364496451915607,-0.0002728033603084036
-0.0011293022909013243,0.0026780472491948907,0.0006517762322857143
-0.0011025218184093754,0.007980847746236204,-0.002583465010922972
-0.0010227133409470134,0.0109044608453232,-0.004497249825299893
-0.0009136687324937814,0.013141280599606345,-0.006057430894776245
-0.000782255926497718,0.011907012874285814,-0.005579695871576052
-0.0006631857977548598,0.010545184015217167,-0.005000738813620581
-0.0005577339576026882,0.011716998206827539,-0.005914731008891147
-0.00044056397553441273,0.010335874819500341,-0.005320396940631378
-0.0003372052273394093,0.012482971890484938,-0.0068153726796121444
-0.00021237550843455994,0.006580645635588675,-0.0035236363644840845
-0.00014656905207867317,0.0055703438289943195,-0.003049068193239245
-9.086561378872997e-05,0.003641418057746049,-0.002003119607070169
-5.445143321126948e-05,0.0015041342108153173,-0.0007935776600666514
-3.9410091103116306e-05,0.006401912593299179,-0.0037623273737732747
2.4609034829875482e-05,0.007308948111352726,-0.0044345869364713865
9.769851594340275e-05,0.004592765999590942,-0.0029510566316413704
0.00014362617593931216,0.0025690004039481576,-0.0018286525942475189
0.00016931617997879373,0.004149263970165424,-0.0028281907420568417
0.00021080881968044797,0.0034561239070582117,-0.0024952919835958226
0.0002453700587510301,0.0003309122226096829,-0.0006892874510678699
0.0002486791809771269,0.0032827706796723214,-0.0024670207697576464
0.00028150688777385015,0.0031804840879438266,-0.002471304228313996
0.0003133117286532884,0.00409619367948621,-0.0030843396649983027
0.0003542736654481505,0.0027358752482720475,-0.0023500724798595296
0.000381632417930871,0.0022605953417864245,-0.0021196220409335966
0.0004042383713487352,0.001777244568104608,-0.0018748234835602351
0.0004220108170297813,-0.0009042702722583335,-0.0003014594707045625
0.000412968114307198,-0.0032293263392170397,0.0011116595749158277
0.0003806748509150276,-0.006952005630566726,0.0034098536765099804
0.0003111547946093603,-0.008670300411890555,0.004579870657915612
0.00022445179049045475,-0.00813928567924831,0.004434667826568076
0.00014305893369797164,-0.007876985336864761,0.0044400733347229136
6.428908032932402e-05,-0.008100833221481992,0.004731921772230548
-1.67192518854959e-05,-0.003003809812589202,0.0018357243913245129
-4.675735001138792e-05,-0.010088079970952304,0.006146362682594159
-0.00014763814972091097,-0.012512735888211808,0.007802917832368907
-0.00027276550860302906,-0.009206413003489034,0.006069378819299478
-0.0003648296386379194,-0.006598177962206972,0.004688566054600022
-0.0004308114182599891,-0.0020492177085778213,0.002091153461666671
-0.0004513035953457673,-0.00019304230083905857,0.00101843257119497
-0.00045323401835415793,0.001430407031544563,4.822381778157804e-05
-0.0004389299480387123,-0.0010703911952275812,0.0015200946132139734
-0.00044963385999098815,-0.0058122340790569185,0.004386608167416127
-0.0005077562007815573,-0.007697446830993099,0.005633980500158974
